timestamp,species,tilenum,lon,lat,obs,fcst,assim_flag,kept
20150430_1800,8,3823,-119.69874572753906,56.93465042114258,0.3651328682899475,0.31038352847099304,1,False
20150430_1800,8,4338,-117.43999481201172,59.57487106323242,0.47103220224380493,0.40169504284858704,1,False
20150430_1800,8,4813,-115.58916473388672,57.425357818603516,0.3719828128814697,0.27584221959114075,1,False
20150430_1800,8,9449,-100.95453643798828,52.600711822509766,0.3477570712566376,0.3023124635219574,1,False
20150430_1800,9,4813,-115.58916473388672,57.425357818603516,0.36924245953559875,0.27584221959114075,1,False
20150430_1800,9,5230,-114.09286499023438,54.40664291381836,0.3065328896045685,0.24948209524154663,1,False
20150430_1800,9,6548,-109.60177612304688,55.9233512878418,0.3973197340965271,0.2915729284286499,1,False
20150501_0300,8,3823,-119.69876098632812,56.93465042114258,0.33873769640922546,0.30046793818473816,1,False
20150501_0300,8,4338,-117.43999481201172,59.57487106323242,0.43008124828338623,0.3925252854824066,1,False
20150501_0300,8,4813,-115.58915710449219,57.42535400390625,0.3165455460548401,0.27675217390060425,1,False
20150501_0300,8,5230,-114.09286499023438,54.40664291381836,0.2803422510623932,0.2476949542760849,1,False
20150501_0300,8,6548,-109.62364196777344,55.90507507324219,0.32887932658195496,0.2971929609775543,1,False
20150501_0300,9,6548,-109.60177612304688,55.92334747314453,0.33317893743515015,0.2907114326953888,1,False
20150501_0300,9,9449,-100.95453643798828,52.600711822509766,0.3530694246292114,0.29012560844421387,1,False
20150501_0600,8,4813,-115.58915710449219,57.42535400390625,0.29947561025619507,0.2768351435661316,1,False
20150501_0600,8,5230,-114.14525604248047,54.39274978637695,0.30174732208251953,0.24896113574504852,1,False
20150501_1800,8,3823,-119.69874572753906,56.93465042114258,0.3528103828430176,0.3067740499973297,1,False
20150501_1800,8,4338,-117.43999481201172,59.57487106323242,0.45944100618362427,0.3953808546066284,1,False
20150501_1800,8,4813,-115.58916473388672,57.425357818603516,0.34742045402526855,0.27580270171165466,1,False
20150501_1800,8,5230,-114.09286499023438,54.406646728515625,0.2966412603855133,0.2639612853527069,1,False
20150501_1800,8,9449,-100.95453643798828,52.600711822509766,0.36450091004371643,0.28724008798599243,1,False
20150501_1800,9,5230,-114.09286499023438,54.406646728515625,0.31789401173591614,0.2639612853527069,1,False
20150501_1800,9,6548,-109.60177612304688,55.92334747314453,0.3862795829772949,0.28908365964889526,1,False
20150501_1800,9,9449,-100.95453643798828,52.600711822509766,0.34329038858413696,0.28724008798599243,1,False
20150502_0300,8,4338,-117.43999481201172,59.57487106323242,0.4258591830730438,0.3954128324985504,1,False
20150502_0300,8,4813,-115.58917236328125,57.42535400390625,0.30805569887161255,0.27853450179100037,1,False
20150502_0300,8,5230,-114.09286499023438,54.40664291381836,0.2895091772079468,0.2599374055862427,1,False
20150502_0300,8,6548,-109.60177612304688,55.92334747314453,0.3228220045566559,0.28644320368766785,1,False
20150502_0300,9,3823,-119.69874572753906,56.93465042114258,0.3189722001552582,0.3138667047023773,1,False
20150502_0300,9,9449,-100.95453643798828,52.600711822509766,0.3499455749988556,0.28458133339881897,1,False
20150502_0600,8,4813,-115.58915710449219,57.42535400390625,0.29451265931129456,0.2796645164489746,1,False
20150502_0600,8,5230,-114.09286499023438,54.40664291381836,0.2685133218765259,0.24912507832050323,1,False
20150502_0600,8,6548,-109.60177612304688,55.92334747314453,0.3361417055130005,0.2891397178173065,1,False
20150502_1500,9,9449,-100.95453643798828,52.600711822509766,0.3571779727935791,0.29655978083610535,1,False
